"n","algorithm","missingness","perc_missing","time","precision","recall","f1","shd","time_sd","precision_sd","recall_sd","f1_sd","shd_sd"
1000,"FCI","oracle",0.1,0.533599999999933,0.577395628107702,0.898953625894802,0.699716660243719,0.700847756646518,0.72914153480531,0.0727722868150643,0.106314607498427,0.0673664679954179,0.156510340019855
1000,"FCI","oracle",0.2,0.530299999999625,0.577395628107702,0.898953625894802,0.699716660243719,0.700847756646518,0.727973603001337,0.0727722868150643,0.106314607498427,0.0673664679954179,0.156510340019855
1000,"FCI","oracle",0.3,0.524500000000262,0.577395628107702,0.898953625894802,0.699716660243719,0.700847756646518,0.709752891270528,0.0727722868150643,0.106314607498427,0.0673664679954179,0.156510340019855
1000,"FCI","oracle",0.4,0.516999999999825,0.577395628107702,0.898953625894802,0.699716660243719,0.700847756646518,0.718547299919796,0.0727722868150643,0.106314607498427,0.0673664679954179,0.156510340019855
1000,"FCI","oracle",0.5,0.525200000000041,0.577395628107702,0.898953625894802,0.699716660243719,0.700847756646518,0.73225250653902,0.0727722868150643,0.106314607498427,0.0673664679954179,0.156510340019855
1000,"GES","MAR",0.1,0.00979999999908614,0.785399756831541,0.847436630792668,0.814050662566645,0.32758458237096,0.00304776785378607,0.0838863353201916,0.0871997563420888,0.0788106976890589,0.141088550041805
1000,"GES","MAR",0.2,0.00909999999967113,0.645253529345299,0.717702262191426,0.675178794302924,0.567619473520402,0.00099442892686472,0.149195452202127,0.121462186107991,0.129866057111652,0.228720888535138
1000,"GES","MAR",0.3,0.00930000000007567,0.508958651370416,0.57460889150982,0.535326236716223,0.807080708306715,0.00240601099125397,0.0922373676175614,0.0870994067465565,0.0729472871613658,0.184930787036367
1000,"GES","MAR",0.4,0.0117000000002008,0.196203888850798,0.286446639474503,0.227403671048044,1.85461274100283,0.00290784379924015,0.105273519063932,0.0935288249475235,0.0983746620214168,0.745811143626981
1000,"GES","MAR",0.5,0.0200000000004366,0.109251708190339,0.321517633954166,0.15641744612098,3.82093758907072,0.00452155332255768,0.0842351773823546,0.101591466074953,0.0976332615035893,1.60080153168946
1000,"GES","MCAR",0.1,0.00900000000001455,0.768675931726466,0.81337282749357,0.78715840287707,0.374248120300752,0.00188561808354828,0.0841310306135624,0.086745425426282,0.0699160726003173,0.118536043990058
1000,"GES","MCAR",0.2,0.00839999999989232,0.609761089283775,0.639772126394417,0.618649603355486,0.638937703736465,0.00164654520429609,0.102821150090966,0.106083009833814,0.0820349572058813,0.181911729608337
1000,"GES","MCAR",0.3,0.0103000000002794,0.357106196132966,0.441329991645781,0.391660103850385,1.14788364702606,0.00397352348522592,0.0898244356659279,0.119620336009447,0.0969027790824903,0.212990582486609
1000,"GES","MCAR",0.4,0.0177999999999884,0.11857390243908,0.303618310482088,0.168085659710864,2.83743667993513,0.00646013415659721,0.0410014415174591,0.0882159972613089,0.052056410467039,0.720475623228299
1000,"GES","MCAR",0.5,0.0124999999989086,NA,NA,NA,NA,0.00529674952729127,NA,NA,NA,NA
1000,"GES","MNAR",0.1,0.00980000000017753,0.816659734600911,0.854390109260078,0.832823960577195,0.297361688535063,0.00269979423034417,0.0832835453991726,0.090536332155322,0.0754825203311584,0.12835364989387
