"n","algorithm","missingness","perc_missing","time","precision","recall","f1","shd","time_sd","precision_sd","recall_sd","f1_sd","shd_sd"
100,"EM","MAR",0.3,0.294599999999991,0.478611215974128,0.561206217413114,0.51381061971855,0.866342999446448,0.0122401888150837,0.119145633269863,0.163164509838067,0.132472865969878,0.220277694093226
100,"EM","MCAR",0.3,0.30520000000015,0.473188194996464,0.539350110643214,0.502489671514872,0.888929691774519,0.0129254271366985,0.132341036793944,0.145015101125794,0.1359413447919,0.230132691948365
100,"EM","MNAR",0.3,0.309100000000035,0.500683601589149,0.596296484658554,0.542637340774476,0.860822593839835,0.0270614526999836,0.131224577384289,0.147143677882513,0.135338496152749,0.250881074678137
100,"EM","oracle",0.3,0.0123999999997977,0.556423323567034,0.632960296408572,0.590199695323199,0.711812052760329,0.00164654520448021,0.120763017365706,0.170768744726366,0.13688255153909,0.205895704743544
100,"FCI","MAR",0.3,3.63640000000014,0.422167366946779,0.305882519675623,0.316731737708133,0.881950882037089,7.03383486679463,0.155669882163346,0.235949210978963,0.210110833567435,0.0548003936595508
100,"FCI","MCAR",0.3,3.41310000000003,0.395382395382395,0.233056151935462,0.258454768713087,0.878654791154791,4.44353341510018,0.218285441577863,0.212508448070699,0.211767786906733,0.0652804483576145
100,"FCI","MNAR",0.3,9.025,0.390089285714286,0.252318551284069,0.282672578372186,0.892682905269112,22.4573278216465,0.147102380441761,0.205058491797262,0.169711076610451,0.0518927335613817
100,"FCI","oracle",0.3,1.17709999999997,0.535723443223443,0.487711599004702,0.50776032293397,0.82945300971163,1.82638802315133,0.073381419617019,0.104229846383392,0.0819346409011589,0.0838500114789766
100,"GES","MAR",0.3,0.0164000000000669,0.117799714055741,0.256858136685723,0.159563890012985,2.39996340746341,0.00497102716866035,0.0405248253067301,0.11007174627479,0.0571779366887057,0.479585240071161
100,"GES","MCAR",0.3,0.00870000000013533,NA,NA,NA,NA,0.00621914606510464,NA,NA,NA,NA
100,"GES","MNAR",0.3,0.0118000000000393,NA,NA,NA,NA,0.00694102137840964,NA,NA,NA,NA
100,"GES","oracle",0.3,0.0122000000000298,0.533092552548539,0.581020636968913,0.554150434185907,0.761802667664737,0.00147572957473089,0.142931292666713,0.14883877815698,0.140919953153155,0.239362622940521
100,"GS","MAR",0.3,0.0207999999998719,0.624741019214703,0.36346316984248,0.455287959727426,0.727663586025655,0.00862554346101483,0.104124071716452,0.109738055702957,0.107284683002936,0.101681369071957
100,"GS","MCAR",0.3,0.0180999999998676,0.591075143392077,0.367868949162053,0.451759046228177,0.748037901572384,0.00589632654005248,0.108642737535368,0.0817826961866001,0.0902072526722277,0.115774258025907
100,"GS","MNAR",0.3,0.0201000000000931,0.597527696318019,0.389724261448399,0.466563974072034,0.738186693703935,0.00898702768806828,0.0753587225948176,0.0886101487216198,0.0758252508851233,0.0718619786966355
100,"GS","oracle",0.3,0.0235000000001492,0.671724388514711,0.543653237101513,0.595171478253473,0.583056524349628,0.0089349501025716,0.0743520914789941,0.128830466437735,0.0970516870485352,0.0974917957463403
100,"HC","MAR",0.3,0.0264999999999418,0.150097876876224,0.559613345906449,0.236245691596101,3.40982216835665,0.00392286743190328,0.0248671081763683,0.0696216248968002,0.0361863111088979,0.507510801801639
100,"HC","MCAR",0.3,0.0322999999999411,0.159823006478067,0.546116316892179,0.245473406064205,3.11967955855887,0.0265164519161538,0.0277235608525654,0.117675727391264,0.0380028224448735,0.596312376688117
100,"HC","MNAR",0.3,0.0238000000002103,0.146844621366535,0.520557227022744,0.228238689357709,3.15864886020058,0.0043665394385176,0.029053370699082,0.0927002707706368,0.0412685308032323,0.415372181391065
100,"HC","oracle",0.3,0.0069999999999709,0.556423323567034,0.632960296408572,0.590199695323199,0.711812052760329,0.00141421356237538,0.120763017365706,0.170768744726366,0.13688255153909,0.205895704743544
100,"MMHC","MAR",0.3,0.0106999999999971,0.652579404026773,0.450226884278608,0.529788333048174,0.666918505021953,0.00115950180877289,0.122363277666718,0.103315740210251,0.101732126090749,0.124501909343876
100,"MMHC","MCAR",0.3,0.0105999999999767,0.66600353540857,0.428102919654644,0.518821870836832,0.660580596270251,0.00117378779070646,0.106082964252355,0.0841124113047193,0.0887872187449209,0.108359507983128
100,"MMHC","MNAR",0.3,0.010399999999936,0.652662433352089,0.452609096660821,0.529789839196617,0.670991111766974,0.00150554530542955,0.105695446718849,0.110004826686778,0.101402439418541,0.128544856842127
100,"MMHC","oracle",0.3,0.010899999999674,0.75040806996879,0.590619861912965,0.65882359426052,0.51865195460023,0.000875595035741552,0.107170355013175,0.130627478381938,0.117164825912256,0.136353614920602
100,"PC","MAR",0.3,0.0154999999999745,0.674974590626765,0.512492083612773,0.579229425516308,0.618708739484602,0.00638139657284496,0.0960058725964772,0.123708080424465,0.109959096973986,0.136826343771611
100,"PC","MCAR",0.3,0.0210999999999331,0.626433751433751,0.500149483942587,0.552354266527858,0.682940981044429,0.0103004854252847,0.081304640819155,0.125776491543194,0.0935823016262909,0.129820238509874
100,"PC","MNAR",0.3,0.0169000000000779,0.670125874125874,0.508784705250222,0.575208449500019,0.619031229720885,0.0072180329729681,0.0608634574572218,0.0993662347264964,0.0758157498819121,0.0976038703463412
100,"PC","oracle",0.3,0.0190999999997985,0.774489372945895,0.551953872988356,0.641479181723342,0.527768951562055,0.0113671065408444,0.0807995685727919,0.108634074639332,0.091799533760118,0.112035328739922
